0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;good_bad_flag
0.0290988575677541;0.39190111806968503;0.681471925195246;0.30466600855793236;0.2920528565808456;0.5114528169815016;0.20174060261223686;0.9469819638538789;0.45287554150470466;0.3362774237002039;0.39110905818887926;0.45643645263040444;0.4742012807112599;0.2385307092995953;0.45126156184305743;0.4886659379544699;0.3668810882315148;0.2050281078229578;0.5017791812369284;0.2864356694329664;0.17670131697458857;0.24233628844499858;0.3856749997447123;0.37539249970377403;0.1756535897662678;0.4991564727217517;0.2479126405005393;0.14661567567129075;0.0927278632635133;0.16927447389320258;0.4810730927065308;0.32110400924719196;0.36960637415752556;0.2638607532788395;0.2473857350903337;0.2393925731522252;0.04768054041756284;0.0252942195468711;0.17326542073345017;0.16011605436238943;0.4593104100141923;0.46481928932934574;0.4207237152835421;0.485036042203689;0.39569083005780764;0.465857232775695;0.44131202969537076;0.4968121082530697;0.45378566607719034;0.4312340932220413;1.0
0.029098857432054565;0.3919015083079727;0.41006625620151865;0.24286871494685705;0.30278217972517774;0.4554887186107339;0.04498711910500909;0.22408042884956272;0.4030792184588377;0.45949996863198095;0.37152083387675283;0.39300061898872046;0.4304880907132707;0.39888295268520607;0.5510681888972314;0.4900350507936448;0.5310956086758504;0.23987246990882405;0.4970081822677956;0.18226414016041734;0.4571739093563956;0.3843379840992713;0.4800133590440008;0.3882192227232773;0.2016213910306625;0.47763405509029244;0.19542487720856894;0.9899353843758958;0.08742158068765137;0.03479080185031888;0.45974809673341394;0.29943544012520334;0.36872961855021896;0.25734114007499015;0.25436519954257875;0.2376110470230342;0.03569602102223214;0.03171356814752226;0.17441632598936177;0.15880733384703025;0.4596561180533428;0.46504410340253644;0.4214830034077233;0.4860346275227683;0.394681873183727;0.46445932685247915;0.4415057205350585;0.498462689416923;0.4529177478409301;0.4339226839637588;0.0
0.029098867865262557;0.3919020459414089;0.38548717650609104;0.2416814824808741;0.405797979611312;0.46861795769078024;0.061885603501947134;0.762845007044978;0.20890212124307747;0.5094113307822872;0.3672078093829164;0.3809448351282976;0.4213811290072434;0.16599823031488756;0.5079291557253225;0.5082110081802416;0.5876993904559004;0.2318715115161908;0.4960814575823512;0.14927901227663515;0.5051691579208246;0.326632452375344;0.7854349039994684;0.8166508014094844;0.056730580175771345;0.48621414801330926;0.26005141122411535;0.06937283748541309;0.09075755934705382;0.11657845321142848;0.47052395150462795;0.31660617198224766;0.3725639200640678;0.26408772842739536;0.2479472580264318;0.2290231221726028;0.04096263278436714;0.03140333991185846;0.1741880872659005;0.15988426188639937;0.45935435962627935;0.46475463992328814;0.42238742638057136;0.48548247030952907;0.3952682166313966;0.46533319984672034;0.43906742101579066;0.4961933406305233;0.4461895017892892;0.43402796593065457;1.0
0.014549360390882254;0.5475833361767318;0.312851410218996;0.09683934763081961;0.28720037315301605;0.451901748534997;0.036703233343876825;0.36886636217834456;0.5688527790723397;0.24137686786150836;0.38477216085019633;0.46749352136528155;0.5050152084853665;0.41136436769215495;0.4992938085518864;0.48048349835625676;0.404796364497599;0.19594105710414766;0.5046686922042848;0.23824079181615332;0.4137128656585226;0.4181042230452925;0.4074013311738244;0.3728478622786209;0.18324785858790998;0.4959306802429664;0.2523724752838841;0.14201062758577174;0.09496924700705567;0.16589249390730426;0.4728465906743029;0.32197126126948933;0.37919094384748037;0.2646448553937968;0.2498668054032293;0.23536363012708925;0.04115797170978913;0.03356881020964785;0.17271740405202612;0.16101900382948467;0.45949814975214387;0.4648366864066664;0.42166938221646844;0.4864486377922494;0.3948030637450185;0.4654693596471019;0.44187701080832725;0.497266477873675;0.45439166504172734;0.431400233071961;1.0
0.22793483311322804;0.35163366460489526;0.342829068717132;0.04494782635301922;0.3839597501493011;0.5035619090812014;0.06601414414243556;0.19238770620952783;0.3108566287407753;0.43754138666904446;0.3564816571519302;0.10851270718855954;0.9345748753259775;0.46521124720468304;0.4076644065915471;0.46726157740210805;0.3386192100843277;0.19930543394892347;0.5034446297059842;0.2570920543952508;0.3774667901258602;0.4012874694481321;0.4008871154135601;0.37706205775081064;0.1904055338476626;0.48952117801603223;0.23815994219921904;0.14036267767521976;0.09757343789619195;0.1554509249115606;0.47221262528595737;0.314918880424969;0.37358196890060397;0.2645417778277312;0.25079084752287834;0.23714836171618542;0.04238525354665031;0.03418259671517307;0.17274276215767254;0.16090941842607506;0.4595794995825147;0.4650504180980221;0.4217226050251438;0.48575542387207404;0.3953902996221442;0.4641193040947085;0.4440206037372022;0.5000737717692709;0.45176571568931895;0.4304988869366615;1.0
0.029098856269018147;0.39190169931591573;0.25211882746733905;0.20671230046084568;0.2855415931316796;0.5128588746455378;0.04423454902920513;0.2371060651076744;0.4065704079567344;0.48307173536927395;0.37281490715779186;0.38227974689135724;0.4213993401648679;0.40090794857286877;0.5792513999955627;0.49704742218935244;0.8523594722137391;0.2567254383829292;0.05045292699217474;0.20237490458961632;0.22021866002658075;0.49496259578542745;0.3263389607380902;0.3654838235664645;0.1914189718182998;0.4924848902671214;0.24647219845285273;0.11150029445418269;0.09606798554481559;0.14010009920525682;0.47012531368178323;0.3142369866450328;0.37609328981766094;0.2601709150467704;0.24860144043462576;0.23942935906508817;0.03978972163404145;0.033828103152911806;0.16519154357453694;0.15962876967162928;0.4594314879959507;0.46483751881966234;0.42181009565321054;0.4859610048608542;0.3950408316267531;0.4647704764201913;0.4421476731712924;0.49716481130186313;0.45461868077821305;0.4317553240401902;1.0
0.029098856132024897;0.39190176552133943;0.20708932997566493;0.19634799843632436;0.2844599729579817;0.5114352262154708;0.04543332289301472;0.786141953482155;0.2591869673105208;0.5718080267422694;0.38355177466981477;0.38516657743417154;0.42725451243787427;0.18755910435553147;0.5173834524913488;0.5085290058104969;0.6633463729098197;0.11419678213215183;0.4913539065685019;0.17843904884276984;0.7957825778228175;0.2017577923133612;0.039838901604264065;0.3280794147818593;0.1829181209079782;0.508402426784154;0.25755025172537943;0.09591944047493867;0.1070553555639719;0.13295018869994082;0.47222565022762264;0.3161214499862239;0.376182243946057;0.2636279832080739;0.2530356443883983;0.23838199020043122;0.04005941606999866;0.033937028479161344;0.17282943605883871;0.16051154697185702;0.45955233749537855;0.46468422232827666;0.4214881664266739;0.4855420359840176;0.39517732846280706;0.46425943744630327;0.44418664581574446;0.4959414496973616;0.45376522745213993;0.4310312851485098;0.0
0.029098857900815706;0.39190102051623066;0.7488762722009501;0.3204019791821947;0.29552441817835823;0.5127175185379164;0.03130351597133227;0.2271475572269909;0.41053489503387425;0.4597404307321599;0.37879204452937676;0.36371882849488835;0.39997726207625084;0.4336054313807761;0.5674959629843127;0.4929025572638022;0.5729387689487526;0.3269198973045434;0.477092811765331;0.15563979985990836;0.5241973999860835;0.3084968883541763;0.9416181580673053;0.015878950727317542;0.23953058355251633;0.5097526452656019;0.26254187858216443;0.06877020306908078;0.08904044921926302;0.11299045681649172;0.4654157149648731;0.3112211728494341;0.3700656981915796;0.2591377477000231;0.24972418302214489;0.239609054769562;0.0399254091136615;0.025609129950008712;0.16075447288774017;0.16004729388150146;0.459515717212053;0.4651506165483756;0.4210702244425103;0.4848696911584462;0.3953096957879596;0.46532014605219774;0.4422738860310588;0.49555726208823153;0.4538604439955531;0.4333696888417593;1.0
0.4122213814967901;0.46702638065439817;0.25233951724341896;0.03203873452497927;0.31450631950819935;0.29240291565238796;0.053052794834061584;0.5558996694871408;0.5772265893155044;0.7820430767405293;0.34307327875117766;0.3089402478260652;0.1020598315774986;0.42764500824516916;0.08348876633382746;0.4250003214271932;0.25472452523014644;0.8080772715399751;0.44056844846932885;0.9202894762345257;0.4867618726319467;0.3615668336466136;0.433221566804717;0.36891780866753915;0.1669167984632285;0.762661240113911;0.01701647642417528;0.16606437508578759;0.04673333721947011;0.16831502622400232;0.47589537193339365;0.31219582399486406;0.3905985968415452;0.26144256908659225;0.24739886818768086;0.22266533450814174;0.0428574787353041;0.03078192535609865;0.16992303357266675;0.15829581123658834;0.45966443323388795;0.4648511970858475;0.42162452449612203;0.48750541073861153;0.39568681933746847;0.46604667978243125;0.4446516906763775;0.4969438112592076;0.4513852280880978;0.4348371655089191;1.0
0.2279348279211882;0.3516332495416119;0.4568024979066818;0.06871864958076522;0.32725957895036206;0.5247522972440108;0.047845749079734115;0.37042246365078046;0.5187782039520064;0.1885084723422025;0.37327313173249793;0.4501064252902129;0.5015640190021836;0.4154885973505909;0.5005124478474238;0.482728472332272;0.3907282971919072;0.22590295458394666;0.4993037336159888;0.23478573059869753;0.3846795528571706;0.39741245884364584;0.407981162749343;0.3758241929883931;0.18195786858778634;0.49702311119404485;0.2585875470031603;0.14817281404186267;0.09268567797338766;0.16277976681618003;0.4723631999459803;0.3173575317589433;0.3733111628808763;0.2636521875581968;0.2479699535563901;0.2363481376325837;0.04262496629343917;0.030191833100834904;0.1719767176984928;0.16053746638281297;0.4594609062203364;0.46480908861429504;0.42155130544372466;0.48598249961819684;0.39555610471864006;0.4647589567415531;0.44205821101109816;0.49692321264374584;0.45352635557070764;0.430711011621679;1.0
0.02909886835836567;0.3919021268388757;0.3400884365812349;0.23137987700866308;0.41916224924883966;0.41277656660396794;0.06833926438357486;0.2010229076874992;0.34733258006570944;0.41498974745221795;0.36394778771838227;0.3824456516271313;0.416540045064839;0.365053605176155;0.5715389925965676;0.4963627291214694;0.8450661590510307;0.28149688637264747;0.05295421734117711;0.1880723526783037;0.21192568123079525;0.48510309344436786;0.3294529104667259;0.3638767685566087;0.19624206916363765;0.48813369626050834;0.24347188830628577;0.11014007987424783;0.10070550574742149;0.1346337374908898;0.4708435052222314;0.31569370713323774;0.37480366786949004;0.26275470997325096;0.24987065260933186;0.240639695181133;0.04054953040109849;0.03343234272006462;0.1655656570004881;0.1596991779823677;0.45954958872994445;0.46486991527651217;0.4218885979797881;0.48546676472567746;0.3947069211777084;0.46562843270317655;0.44248437620928505;0.4973247554911608;0.4533820242238587;0.43257293638326594;1.0
0.029098856643729076;0.39190154716111547;0.36500984747293447;0.23254332175023956;0.2877079763330648;0.5127352838676782;0.03834971559938171;0.39668837806705554;0.5636603286562634;0.23736621915968414;0.380676442947076;0.46925817347656845;0.4938924055124001;0.42584243290770774;0.5045889733185038;0.47915605099873604;0.39475881586134426;0.20822201967903736;0.49716934755222497;0.23454882329991691;0.4121451355077857;0.4283965013346486;0.41090783451674173;0.3728406514097913;0.17956620839669396;0.49780441773668005;0.2554146455544303;0.1457748968515713;0.09191426073969697;0.1664534532670157;0.47205057431606695;0.3209568731751997;0.3768661568110523;0.26209388447489024;0.24890469888678698;0.2370961420112914;0.04177981528468008;0.031085468140104055;0.172577520315793;0.15970206546383986;0.4593587486046832;0.46477116950683445;0.4215827588552169;0.48585577029756905;0.3947981125292717;0.4649981123399666;0.44186947845023494;0.49645781091784624;0.45464425621809074;0.4314134651601178;1.0
0.029098883777905066;0.3919028668144927;0.33703821673698503;0.2375067719686721;0.5676268790856991;0.4637159969278127;0.0941698365138816;0.19042080758959656;0.2673368144165802;0.3900390690967548;0.3546927720076382;0.11890921695658802;0.9222692215860133;0.4379201834497435;0.4070184141111759;0.46670371729197774;0.33313971664785114;0.20770507618823356;0.5003696605495552;0.24024104129133075;0.38620993601216524;0.4155464183735218;0.4071312981371071;0.3731704899149288;0.1949724130538673;0.48393896116310886;0.23199651883884634;0.13862003381172897;0.10675668414479332;0.152045816592612;0.4742426806892312;0.3175678761509903;0.37418620509388345;0.2672979364098449;0.25422799954446346;0.2397580787241975;0.04312883309672287;0.03318789329480816;0.1745473741971393;0.15950979012756075;0.4595887170599233;0.46504727647347566;0.4219830629985003;0.4849313516142718;0.3944667075088872;0.4647176583663824;0.4440358502136724;0.5000764899101455;0.451580912881386;0.43203877799719625;0.0
0.02909886210566212;0.39190163138039574;0.47689380286928673;0.2606044783063087;0.33644149493870346;0.5470815510357041;0.03503281271198188;0.2485629585101951;0.5452380486405018;0.6139696866682739;0.9398891769225379;0.24121602205730663;0.30370648539384826;0.30126686242677453;0.7721304764175994;0.9885554587592744;0.15511350071789212;0.21916671655452993;0.4927965747705392;0.20638352855202619;0.37570906060581066;0.4471791453216982;0.39962006188666893;0.3972134208542306;0.21036046473958456;0.4868215923631768;0.23554336911743448;0.12315814373559122;0.4963752767626112;0.12493257956490758;0.5032809019494903;0.3415948085009358;0.4057857465149686;0.25599547798662003;0.015191747399930178;0.2306050897071552;0.043580656577776496;0.024700008228467914;0.09788492413497364;0.29406019658181903;0.09161947014056948;0.6245906128766212;0.7177610666977569;0.5283646773325535;0.32750785767421514;0.8050233807480613;0.8798385645174269;0.7439732360083112;0.24603037493191746;0.2722161199661743;1.0
0.3006788944586052;0.6168785897497593;0.27732806561703127;0.2997895643692025;0.31993249087001024;0.549945625853502;0.046799987035843885;0.6711066222715354;0.6699779242599644;0.8817487315605466;0.6182889860160409;0.2914930063522704;0.30240963152136635;0.5598612357905788;0.9219727539591791;0.04234019326332017;0.2674926944842647;0.037799558970038394;0.5195344534466532;0.10895533873768798;0.35337146546466014;0.4573188841464727;0.3852914965653411;0.3854508757631595;0.17527761310707196;0.4972504596763898;0.2104012565860868;0.12642541433637963;0.0734788368939291;0.16488202888575168;0.4664601319024095;0.31873588670564634;0.37419455620015857;0.26548745330565554;0.25469802132523917;0.2320174130856461;0.04349923322045294;0.029662425276660537;0.17482755439677997;0.16091312603259483;0.4593428725496476;0.4644984878178651;0.42214961426925096;0.4848238743758878;0.39657077466267265;0.4643301056072375;0.44136945178470355;0.49831316278970583;0.45818121392280925;0.43302260921176894;1.0
